 frequency           gain_db             phase_rad          
 1.000000000000e-01  7.841666559488e+01 -3.059822228411e-04 
 3.326595532940e-01  7.841666149900e+01 -1.018250462401e-03 
 3.341950400261e-01  7.841666145734e+01 -1.022950829800e-03 
 3.357376142430e-01  7.841666141529e+01 -1.027672891501e-03 
 3.372873086589e-01  7.841666137285e+01 -1.032416747647e-03 
 3.388441561392e-01  7.841666133002e+01 -1.037182498843e-03 
 3.404081897010e-01  7.841666128680e+01 -1.041970246159e-03 
 3.419794425137e-01  7.841666124317e+01 -1.046780091130e-03 
 3.435579478999e-01  7.841666119914e+01 -1.051612135761e-03 
 3.451437393359e-01  7.841666115470e+01 -1.056466482527e-03 
 3.467368504525e-01  7.841666110985e+01 -1.061343234377e-03 
 3.483373150360e-01  7.841666106459e+01 -1.066242494733e-03 
 3.499451670284e-01  7.841666101890e+01 -1.071164367497e-03 
 3.515604405283e-01  7.841666097280e+01 -1.076108957050e-03 
 3.531831697920e-01  7.841666092626e+01 -1.081076368252e-03 
 3.548133892336e-01  7.841666087930e+01 -1.086066706450e-03 
 3.564511334263e-01  7.841666083190e+01 -1.091080077477e-03 
 3.580964371026e-01  7.841666078407e+01 -1.096116587653e-03 
 3.597493351557e-01  7.841666073579e+01 -1.101176343789e-03 
 3.614098626396e-01  7.841666068706e+01 -1.106259453190e-03 
 3.630780547701e-01  7.841666063789e+01 -1.111366023656e-03 
 3.647539469256e-01  7.841666058825e+01 -1.116496163483e-03 
 3.664375746478e-01  7.841666053816e+01 -1.121649981469e-03 
 3.681289736425e-01  7.841666048761e+01 -1.126827586913e-03 
 3.698281797803e-01  7.841666043659e+01 -1.132029089619e-03 
 3.715352290972e-01  7.841666038509e+01 -1.137254599896e-03 
 3.732501577957e-01  7.841666033312e+01 -1.142504228565e-03 
 3.749730022455e-01  7.841666028067e+01 -1.147778086957e-03 
 3.767037989839e-01  7.841666022774e+01 -1.153076286916e-03 
 3.784425847171e-01  7.841666017431e+01 -1.158398940803e-03 
 3.801893963206e-01  7.841666012039e+01 -1.163746161499e-03 
 3.819442708401e-01  7.841666006597e+01 -1.169118062403e-03 
 3.837072454923e-01  7.841666001104e+01 -1.174514757440e-03 
 3.854783576658e-01  7.841665995561e+01 -1.179936361060e-03 
 3.872576449216e-01  7.841665989967e+01 -1.185382988241e-03 
 3.890451449943e-01  7.841665984321e+01 -1.190854754491e-03 
 3.908408957924e-01  7.841665978622e+01 -1.196351775852e-03 
 3.926449353996e-01  7.841665972871e+01 -1.201874168903e-03 
 3.944573020753e-01  7.841665967067e+01 -1.207422050758e-03 
 3.962780342554e-01  7.841665961209e+01 -1.212995539073e-03 
 3.981071705535e-01  7.841665955296e+01 -1.218594752048e-03 
 3.999447497611e-01  7.841665949329e+01 -1.224219808427e-03 
 4.017908108489e-01  7.841665943307e+01 -1.229870827503e-03 
 4.036453929676e-01  7.841665937229e+01 -1.235547929119e-03 
 4.055085354484e-01  7.841665931095e+01 -1.241251233672e-03 
 4.073802778041e-01  7.841665924904e+01 -1.246980862113e-03 
 4.092606597300e-01  7.841665918656e+01 -1.252736935954e-03 
 4.111497211045e-01  7.841665912350e+01 -1.258519577264e-03 
 4.130475019902e-01  7.841665905985e+01 -1.264328908679e-03 
 4.149540426344e-01  7.841665899562e+01 -1.270165053400e-03 
 4.168693834703e-01  7.841665893079e+01 -1.276028135195e-03 
 4.187935651179e-01  7.841665886537e+01 -1.281918278405e-03 
 4.207266283845e-01  7.841665879933e+01 -1.287835607944e-03 
 4.226686142656e-01  7.841665873269e+01 -1.293780249304e-03 
 4.246195639463e-01  7.841665866543e+01 -1.299752328554e-03 
 4.265795188016e-01  7.841665859755e+01 -1.305751972346e-03 
 4.285485203974e-01  7.841665852904e+01 -1.311779307916e-03 
 4.305266104917e-01  7.841665845989e+01 -1.317834463089e-03 
