 frequency              v(net6)                v(net6)               
 4.920395356814607e+00  2.848756978674735e+02 -1.520528992091775e-01 
 4.943106869868453e+00  2.848756971179022e+02 -1.527547431019560e-01 
 4.965923214503460e+00  2.848756963613952e+02 -1.534598265533706e-01 
 4.988844874600223e+00  2.848756955978885e+02 -1.541681645164671e-01 
 5.011872336272824e+00  2.848756948273169e+02 -1.548797720133096e-01 
 5.035006087879150e+00  2.848756940496154e+02 -1.555946641353010e-01 
 5.058246620031244e+00  2.848756932647179e+02 -1.563128560435008e-01 
 5.081594425605710e+00  2.848756924725579e+02 -1.570343629689483e-01 
 5.105049999754168e+00  2.848756916730681e+02 -1.577592002129844e-01 
 5.128613839913754e+00  2.848756908661808e+02 -1.584873831475774e-01 
 5.152286445817671e+00  2.848756900518275e+02 -1.592189272156472e-01 
 5.176068319505783e+00  2.848756892299389e+02 -1.599538479313945e-01 
 5.199959965335267e+00  2.848756884004455e+02 -1.606921608806290e-01 
 5.223961889991307e+00  2.848756875632770e+02 -1.614338817210998e-01 
 5.248074602497836e+00  2.848756867183621e+02 -1.621790261828277e-01 
 5.272298614228338e+00  2.848756858656296e+02 -1.629276100684389e-01 
 5.296634438916690e+00  2.848756850050066e+02 -1.636796492534998e-01 
 5.321082592668055e+00  2.848756841364205e+02 -1.644351596868538e-01 
 5.345643593969830e+00  2.848756832597974e+02 -1.651941573909593e-01 
 5.370317963702641e+00  2.848756823750630e+02 -1.659566584622302e-01 
 5.395106225151391e+00  2.848756814821423e+02 -1.667226790713763e-01 
 5.420008904016354e+00  2.848756805809596e+02 -1.674922354637467e-01 
 5.445026528424329e+00  2.848756796714383e+02 -1.682653439596743e-01 
 5.470159628939833e+00  2.848756787535013e+02 -1.690420209548217e-01 
 5.495408738576364e+00  2.848756778270707e+02 -1.698222829205293e-01 
 5.520774392807692e+00  2.848756768920680e+02 -1.706061464041642e-01 
 5.546257129579227e+00  2.848756759484138e+02 -1.713936280294708e-01 
 5.571857489319419e+00  2.848756749960281e+02 -1.721847444969246e-01 
 5.597576014951223e+00  2.848756740348301e+02 -1.729795125840845e-01 
 5.623413251903614e+00  2.848756730647382e+02 -1.737779491459503e-01 
 5.649369748123149e+00  2.848756720856703e+02 -1.745800711153191e-01 
 5.675446054085596e+00  2.848756710975431e+02 -1.753858955031447e-01 
 5.701642722807601e+00  2.848756701002728e+02 -1.761954393988982e-01 
 5.727960309858419e+00  2.848756690937749e+02 -1.770087199709309e-01 
 5.754399373371697e+00  2.848756680779641e+02 -1.778257544668374e-01 
 5.780960474057310e+00  2.848756670527542e+02 -1.786465602138224e-01 
 5.807644175213251e+00  2.848756660180579e+02 -1.794711546190674e-01 
 5.834451042737578e+00  2.848756649737879e+02 -1.802995551701001e-01 
 5.861381645140419e+00  2.848756639198554e+02 -1.811317794351656e-01 
 5.888436553556022e+00  2.848756628561707e+02 -1.819678450635979e-01 
