 time                   v(signal)              v(out)                 i(vin)                
 4.588499999999941e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.589499999999941e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.590499999999940e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.591499999999940e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.592499999999940e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.593499999999939e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.594499999999939e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.595499999999938e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.596499999999938e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.597499999999938e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.598499999999937e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.599499999999937e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.600499999999937e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.601499999999936e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.602499999999936e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.603499999999936e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.604499999999935e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.605499999999935e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.606499999999935e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.607499999999934e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.608499999999934e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.609499999999934e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.610499999999933e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.611499999999933e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.612499999999933e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.613499999999932e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.614499999999932e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.615499999999931e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.616499999999931e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.617499999999931e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.618499999999930e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.619499999999930e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.620499999999930e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.621499999999929e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.622499999999929e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.623499999999929e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.624499999999928e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.625499999999928e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.626499999999928e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.627499999999927e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.628499999999927e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.629499999999927e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.630499999999926e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.631499999999926e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.632499999999926e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.633499999999925e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.634499999999925e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.635499999999925e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.636499999999924e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.637499999999924e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.638499999999923e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.639499999999923e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.640499999999923e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.641499999999922e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.642499999999922e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.643499999999922e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.644499999999921e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.645499999999921e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.646499999999921e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.647499999999920e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.648499999999920e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.649499999999920e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.650499999999919e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.651499999999919e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.652499999999919e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.653499999999918e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.654499999999918e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.655499999999918e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.656499999999917e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.657499999999917e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.658499999999917e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.659499999999916e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.660499999999916e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.661499999999915e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.662499999999915e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.663499999999915e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.664499999999914e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.665499999999914e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.666499999999914e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.667499999999913e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.668499999999913e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.669499999999913e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.670499999999912e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.671499999999912e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.672499999999912e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.673499999999911e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.674499999999911e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.675499999999911e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.676499999999910e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.677499999999910e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.678499999999910e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.679499999999909e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.680499999999909e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.681499999999909e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.682499999999908e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.683499999999908e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.684499999999907e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.685499999999907e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.686499999999907e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.687499999999906e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.688499999999906e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.689499999999906e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.690499999999905e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.691499999999905e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.692499999999905e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.693499999999904e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.694499999999904e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.695499999999904e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.696499999999903e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.697499999999903e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.698499999999903e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.699499999999902e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.700499999999902e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.701499999999902e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.702499999999901e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.703499999999901e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.704499999999900e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.705499999999900e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.706499999999900e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.707499999999899e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.708499999999899e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.709499999999899e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.710499999999898e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.711499999999898e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.712499999999898e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.713499999999897e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.714499999999897e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.715499999999897e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.716499999999896e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.717499999999896e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.718499999999896e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.719499999999895e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.720499999999895e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.721499999999895e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.722499999999894e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.723499999999894e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.724499999999894e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.725499999999893e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.726499999999893e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.727499999999892e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.728499999999892e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.729499999999892e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.730499999999891e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.731499999999891e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.732499999999891e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.733499999999890e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.734499999999890e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.735499999999890e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.736499999999889e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.737499999999889e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.738499999999889e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.739499999999888e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.740499999999888e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.741499999999888e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.742499999999887e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.743499999999887e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.744499999999887e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.745499999999886e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.746499999999886e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.747499999999886e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.748499999999885e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.749499999999885e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.750499999999884e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.751499999999884e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.752499999999884e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.753499999999883e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.754499999999883e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.755499999999883e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.756499999999882e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.757499999999882e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.758499999999882e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.759499999999881e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.760499999999881e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.761499999999881e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.762499999999880e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.763499999999880e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.764499999999880e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.765499999999879e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.766499999999879e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.767499999999879e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.768499999999878e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.769499999999878e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.770499999999877e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.771499999999877e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.772499999999877e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.773499999999876e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.774499999999876e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.775499999999876e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.776499999999875e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.777499999999875e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.778499999999875e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.779499999999874e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.780499999999874e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.781499999999874e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.782499999999873e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.783499999999873e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.784499999999873e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.785499999999872e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.786499999999872e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.787499999999872e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.788499999999871e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.789499999999871e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.790499999999871e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.791499999999870e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.792499999999870e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.793499999999869e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.794499999999869e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.795499999999869e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.796499999999868e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.797499999999868e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.798499999999868e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.799499999999867e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.800499999999867e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.801499999999867e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.802499999999866e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.803499999999866e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.804499999999866e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.805499999999865e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.806499999999865e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.807499999999865e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.808499999999864e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.809499999999864e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.810499999999864e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.811499999999863e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.812499999999863e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.813499999999863e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.814499999999862e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.815499999999862e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.816499999999861e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.817499999999861e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.818499999999861e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.819499999999860e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.820499999999860e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.821499999999860e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.822499999999859e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.823499999999859e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.824499999999859e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.825499999999858e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.826499999999858e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.827499999999858e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.828499999999857e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.829499999999857e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.830499999999857e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.831499999999856e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.832499999999856e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.833499999999856e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.834499999999855e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.835499999999855e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.836499999999855e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.837499999999854e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.838499999999854e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.839499999999853e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.840499999999853e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.841499999999853e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.842499999999852e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.843499999999852e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.844499999999852e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.845499999999851e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.846499999999851e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.847499999999851e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.848499999999850e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.849499999999850e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.850499999999850e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.851499999999849e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.852499999999849e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.853499999999849e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.854499999999848e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.855499999999848e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.856499999999848e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.857499999999847e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.858499999999847e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.859499999999846e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.860499999999846e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.861499999999846e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.862499999999845e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.863499999999845e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.864499999999845e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.865499999999844e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.866499999999844e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.867499999999844e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.868499999999843e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.869499999999843e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.870499999999843e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.871499999999842e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.872499999999842e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.873499999999842e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.874499999999841e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.875499999999841e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.876499999999841e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.877499999999840e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.878499999999840e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.879499999999840e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.880499999999839e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.881499999999839e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.882499999999838e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.883499999999838e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
 4.884499999999838e-06  5.000000000000000e-01  4.999999999999876e-01 -1.235990476633475e-17 
